anio,periodo,delegacion_issste,tipo,citas,sexo,fecha
2016,julio a septiembre,Zona Sur,via telefonica trabajadores,10803,hombres,2016-09-30
2016,octubre a diciembre,Aguascalientes,via telefonica trabajadores,1616,hombres,2016-12-31
2016,octubre a diciembre,Baja California Norte,via telefonica trabajadores,2614,hombres,2016-12-31
2016,octubre a diciembre,Baja California Sur,via telefonica trabajadores,2553,hombres,2016-12-31
2016,octubre a diciembre,Campeche,via telefonica trabajadores,994,hombres,2016-12-31
2016,octubre a diciembre,Chiapas,via telefonica trabajadores,2326,hombres,2016-12-31
2016,octubre a diciembre,Chihuahua,via telefonica trabajadores,2821,hombres,2016-12-31
2016,octubre a diciembre,Coahuila,via telefonica trabajadores,2934,hombres,2016-12-31
2016,octubre a diciembre,Colima,via telefonica trabajadores,814,hombres,2016-12-31
2016,octubre a diciembre,Durango,via telefonica trabajadores,4407,hombres,2016-12-31
2016,octubre a diciembre,Estado De Mexico,via telefonica trabajadores,12797,hombres,2016-12-31
2016,octubre a diciembre,Guanajuato,via telefonica trabajadores,5339,hombres,2016-12-31
2016,octubre a diciembre,Guerrero,via telefonica trabajadores,3313,hombres,2016-12-31
2016,octubre a diciembre,Hidalgo,via telefonica trabajadores,1769,hombres,2016-12-31
2016,octubre a diciembre,Jalisco,via telefonica trabajadores,2158,hombres,2016-12-31
2016,octubre a diciembre,Michoacan,via telefonica trabajadores,4560,hombres,2016-12-31
2016,octubre a diciembre,Morelos,via telefonica trabajadores,1840,hombres,2016-12-31
2016,octubre a diciembre,Nayarit,via telefonica trabajadores,1392,hombres,2016-12-31
2016,octubre a diciembre,Nuevo Leon,via telefonica trabajadores,1639,hombres,2016-12-31
2016,octubre a diciembre,Oaxaca,via telefonica trabajadores,2631,hombres,2016-12-31
2016,octubre a diciembre,Puebla,via telefonica trabajadores,1473,hombres,2016-12-31
2016,octubre a diciembre,Queretaro,via telefonica trabajadores,537,hombres,2016-12-31
2016,octubre a diciembre,Quintana Roo,via telefonica trabajadores,1409,hombres,2016-12-31
2016,octubre a diciembre,San Luis Potosi,via telefonica trabajadores,2180,hombres,2016-12-31
2016,octubre a diciembre,Sinaloa,via telefonica trabajadores,4262,hombres,2016-12-31
2016,octubre a diciembre,Sonora,via telefonica trabajadores,2341,hombres,2016-12-31
2016,octubre a diciembre,Tabasco,via telefonica trabajadores,1103,hombres,2016-12-31
2016,octubre a diciembre,Tamaulipas,via telefonica trabajadores,3669,hombres,2016-12-31
2016,octubre a diciembre,Tlaxcala,via telefonica trabajadores,1158,hombres,2016-12-31
2016,octubre a diciembre,Veracruz,via telefonica trabajadores,4144,hombres,2016-12-31
2016,octubre a diciembre,Yucatan,via telefonica trabajadores,1396,hombres,2016-12-31
2016,octubre a diciembre,Zacatecas,via telefonica trabajadores,892,hombres,2016-12-31
2016,octubre a diciembre,Zona Norte,via telefonica trabajadores,9374,hombres,2016-12-31
2016,octubre a diciembre,Zona Oriente,via telefonica trabajadores,9328,hombres,2016-12-31
2016,octubre a diciembre,Zona Poniente,via telefonica trabajadores,7071,hombres,2016-12-31
2016,octubre a diciembre,Zona Sur,via telefonica trabajadores,10887,hombres,2016-12-31
2017,enero a marzo,Aguascalientes,via telefonica trabajadores,2019,hombres,2017-03-31
2017,enero a marzo,Baja California Norte,via telefonica trabajadores,3111,hombres,2017-03-31
2017,enero a marzo,Baja California Sur,via telefonica trabajadores,3721,hombres,2017-03-31
2017,enero a marzo,Campeche,via telefonica trabajadores,1078,hombres,2017-03-31
2017,enero a marzo,Chiapas,via telefonica trabajadores,2843,hombres,2017-03-31
2017,enero a marzo,Chihuahua,via telefonica trabajadores,2886,hombres,2017-03-31
2017,enero a marzo,Coahuila,via telefonica trabajadores,3618,hombres,2017-03-31
2017,enero a marzo,Colima,via telefonica trabajadores,1005,hombres,2017-03-31
2017,enero a marzo,Durango,via telefonica trabajadores,5064,hombres,2017-03-31
2017,enero a marzo,Estado De Mexico,via telefonica trabajadores,13122,hombres,2017-03-31
2017,enero a marzo,Guanajuato,via telefonica trabajadores,6423,hombres,2017-03-31
2017,enero a marzo,Guerrero,via telefonica trabajadores,3931,hombres,2017-03-31
2017,enero a marzo,Hidalgo,via telefonica trabajadores,2260,hombres,2017-03-31
2017,enero a marzo,Jalisco,via telefonica trabajadores,2719,hombres,2017-03-31
2017,enero a marzo,Michoacan,via telefonica trabajadores,5052,hombres,2017-03-31
2017,enero a marzo,Morelos,via telefonica trabajadores,1969,hombres,2017-03-31
2017,enero a marzo,Nayarit,via telefonica trabajadores,1689,hombres,2017-03-31
2017,enero a marzo,Nuevo Leon,via telefonica trabajadores,1474,hombres,2017-03-31
2017,enero a marzo,Oaxaca,via telefonica trabajadores,3203,hombres,2017-03-31
2017,enero a marzo,Puebla,via telefonica trabajadores,1854,hombres,2017-03-31
2017,enero a marzo,Queretaro,via telefonica trabajadores,609,hombres,2017-03-31
2017,enero a marzo,Quintana Roo,via telefonica trabajadores,1837,hombres,2017-03-31
2017,enero a marzo,San Luis Potosi,via telefonica trabajadores,2500,hombres,2017-03-31
2017,enero a marzo,Sinaloa,via telefonica trabajadores,5056,hombres,2017-03-31
2017,enero a marzo,Sonora,via telefonica trabajadores,2442,hombres,2017-03-31
2017,enero a marzo,Tabasco,via telefonica trabajadores,1346,hombres,2017-03-31
2017,enero a marzo,Tamaulipas,via telefonica trabajadores,4215,hombres,2017-03-31
2017,enero a marzo,Tlaxcala,via telefonica trabajadores,1517,hombres,2017-03-31
2017,enero a marzo,Veracruz,via telefonica trabajadores,4752,hombres,2017-03-31
2017,enero a marzo,Yucatan,via telefonica trabajadores,1519,hombres,2017-03-31
2017,enero a marzo,Zacatecas,via telefonica trabajadores,1099,hombres,2017-03-31
2017,enero a marzo,Zona Norte,via telefonica trabajadores,10800,hombres,2017-03-31
2017,enero a marzo,Zona Oriente,via telefonica trabajadores,10120,hombres,2017-03-31
2017,enero a marzo,Zona Poniente,via telefonica trabajadores,7403,hombres,2017-03-31
2017,enero a marzo,Zona Sur,via telefonica trabajadores,11593,hombres,2017-03-31
2017,abril a junio,Aguascalientes,via telefonica trabajadores,1686,hombres,2017-06-30
2017,abril a junio,Baja California Norte,via telefonica trabajadores,2715,hombres,2017-06-30
2017,abril a junio,Baja California Sur,via telefonica trabajadores,3907,hombres,2017-06-30
2017,abril a junio,Campeche,via telefonica trabajadores,1080,hombres,2017-06-30
2017,abril a junio,Chiapas,via telefonica trabajadores,2694,hombres,2017-06-30
2017,abril a junio,Chihuahua,via telefonica trabajadores,2344,hombres,2017-06-30
2017,abril a junio,Coahuila,via telefonica trabajadores,3202,hombres,2017-06-30
2017,abril a junio,Colima,via telefonica trabajadores,881,hombres,2017-06-30
2017,abril a junio,Durango,via telefonica trabajadores,4496,hombres,2017-06-30
2017,abril a junio,Estado De Mexico,via telefonica trabajadores,11752,hombres,2017-06-30
2017,abril a junio,Guanajuato,via telefonica trabajadores,5477,hombres,2017-06-30
2017,abril a junio,Guerrero,via telefonica trabajadores,3474,hombres,2017-06-30
2017,abril a junio,Hidalgo,via telefonica trabajadores,2005,hombres,2017-06-30
2017,abril a junio,Jalisco,via telefonica trabajadores,2692,hombres,2017-06-30
2017,abril a junio,Michoacan,via telefonica trabajadores,4565,hombres,2017-06-30
2017,abril a junio,Morelos,via telefonica trabajadores,1777,hombres,2017-06-30
2017,abril a junio,Nayarit,via telefonica trabajadores,1560,hombres,2017-06-30
2017,abril a junio,Nuevo Leon,via telefonica trabajadores,1185,hombres,2017-06-30
2017,abril a junio,Oaxaca,via telefonica trabajadores,2672,hombres,2017-06-30
2017,abril a junio,Puebla,via telefonica trabajadores,2147,hombres,2017-06-30
2017,abril a junio,Queretaro,via telefonica trabajadores,600,hombres,2017-06-30
2017,abril a junio,Quintana Roo,via telefonica trabajadores,1773,hombres,2017-06-30
2017,abril a junio,San Luis Potosi,via telefonica trabajadores,2194,hombres,2017-06-30
2017,abril a junio,Sinaloa,via telefonica trabajadores,4802,hombres,2017-06-30
2017,abril a junio,Sonora,via telefonica trabajadores,2221,hombres,2017-06-30
2017,abril a junio,Tabasco,via telefonica trabajadores,1345,hombres,2017-06-30
2017,abril a junio,Tamaulipas,via telefonica trabajadores,4037,hombres,2017-06-30
2017,abril a junio,Tlaxcala,via telefonica trabajadores,1330,hombres,2017-06-30
2017,abril a junio,Veracruz,via telefonica trabajadores,4009,hombres,2017-06-30
2017,abril a junio,Yucatan,via telefonica trabajadores,1618,hombres,2017-06-30
2017,abril a junio,Zacatecas,via telefonica trabajadores,999,hombres,2017-06-30
2017,abril a junio,Zona Norte,via telefonica trabajadores,9783,hombres,2017-06-30
2017,abril a junio,Zona Oriente,via telefonica trabajadores,9732,hombres,2017-06-30
2017,abril a junio,Zona Poniente,via telefonica trabajadores,6808,hombres,2017-06-30
2017,abril a junio,Zona Sur,via telefonica trabajadores,11024,hombres,2017-06-30
2017,julio a septiembre,Aguascalientes,via telefonica trabajadores,1823,hombres,2017-09-30
2017,julio a septiembre,Baja California Norte,via telefonica trabajadores,2867,hombres,2017-09-30
2017,julio a septiembre,Baja California Sur,via telefonica trabajadores,3842,hombres,2017-09-30
2017,julio a septiembre,Campeche,via telefonica trabajadores,1153,hombres,2017-09-30
2017,julio a septiembre,Chiapas,via telefonica trabajadores,2706,hombres,2017-09-30
2017,julio a septiembre,Chihuahua,via telefonica trabajadores,2508,hombres,2017-09-30
2017,julio a septiembre,Coahuila,via telefonica trabajadores,3441,hombres,2017-09-30
2017,julio a septiembre,Colima,via telefonica trabajadores,867,hombres,2017-09-30
2017,julio a septiembre,Durango,via telefonica trabajadores,4539,hombres,2017-09-30
2017,julio a septiembre,Estado De Mexico,via telefonica trabajadores,11964,hombres,2017-09-30
2017,julio a septiembre,Guanajuato,via telefonica trabajadores,5921,hombres,2017-09-30
2017,julio a septiembre,Guerrero,via telefonica trabajadores,3603,hombres,2017-09-30
2017,julio a septiembre,Hidalgo,via telefonica trabajadores,2281,hombres,2017-09-30
2017,julio a septiembre,Jalisco,via telefonica trabajadores,2522,hombres,2017-09-30
2017,julio a septiembre,Michoacan,via telefonica trabajadores,4767,hombres,2017-09-30
2017,julio a septiembre,Morelos,via telefonica trabajadores,1854,hombres,2017-09-30
2017,julio a septiembre,Nayarit,via telefonica trabajadores,2013,hombres,2017-09-30
2017,julio a septiembre,Nuevo Leon,via telefonica trabajadores,1216,hombres,2017-09-30
2017,julio a septiembre,Oaxaca,via telefonica trabajadores,2763,hombres,2017-09-30
2017,julio a septiembre,Puebla,via telefonica trabajadores,2174,hombres,2017-09-30
2017,julio a septiembre,Queretaro,via telefonica trabajadores,1173,hombres,2017-09-30
2017,julio a septiembre,Quintana Roo,via telefonica trabajadores,2082,hombres,2017-09-30
2017,julio a septiembre,San Luis Potosi,via telefonica trabajadores,2816,hombres,2017-09-30
2017,julio a septiembre,Sinaloa,via telefonica trabajadores,5249,hombres,2017-09-30
2017,julio a septiembre,Sonora,via telefonica trabajadores,2423,hombres,2017-09-30
2017,julio a septiembre,Tabasco,via telefonica trabajadores,1369,hombres,2017-09-30
2017,julio a septiembre,Tamaulipas,via telefonica trabajadores,4164,hombres,2017-09-30
2017,julio a septiembre,Tlaxcala,via telefonica trabajadores,1370,hombres,2017-09-30
2017,julio a septiembre,Veracruz,via telefonica trabajadores,4242,hombres,2017-09-30
2017,julio a septiembre,Yucatan,via telefonica trabajadores,1964,hombres,2017-09-30
2017,julio a septiembre,Zacatecas,via telefonica trabajadores,1023,hombres,2017-09-30
2017,julio a septiembre,Zona Norte,via telefonica trabajadores,9262,hombres,2017-09-30
2017,julio a septiembre,Zona Oriente,via telefonica trabajadores,9694,hombres,2017-09-30
2017,julio a septiembre,Zona Poniente,via telefonica trabajadores,6688,hombres,2017-09-30
2017,julio a septiembre,Zona Sur,via telefonica trabajadores,11559,hombres,2017-09-30
2017,octubre a diciembre,Aguascalientes,via telefonica trabajadores,1663,hombres,2017-12-31
2017,octubre a diciembre,Baja California Norte,via telefonica trabajadores,2696,hombres,2017-12-31
2017,octubre a diciembre,Baja California Sur,via telefonica trabajadores,4497,hombres,2017-12-31
2017,octubre a diciembre,Campeche,via telefonica trabajadores,1113,hombres,2017-12-31
2017,octubre a diciembre,Chiapas,via telefonica trabajadores,2586,hombres,2017-12-31
2017,octubre a diciembre,Chihuahua,via telefonica trabajadores,2133,hombres,2017-12-31
2017,octubre a diciembre,Coahuila,via telefonica trabajadores,3324,hombres,2017-12-31
2017,octubre a diciembre,Colima,via telefonica trabajadores,775,hombres,2017-12-31
2017,octubre a diciembre,Durango,via telefonica trabajadores,4493,hombres,2017-12-31
2017,octubre a diciembre,Estado De Mexico,via telefonica trabajadores,11687,hombres,2017-12-31
2017,octubre a diciembre,Guanajuato,via telefonica trabajadores,5690,hombres,2017-12-31
2017,octubre a diciembre,Guerrero,via telefonica trabajadores,3179,hombres,2017-12-31
2017,octubre a diciembre,Hidalgo,via telefonica trabajadores,1997,hombres,2017-12-31
2017,octubre a diciembre,Jalisco,via telefonica trabajadores,2469,hombres,2017-12-31
2017,octubre a diciembre,Michoacan,via telefonica trabajadores,4376,hombres,2017-12-31
2017,octubre a diciembre,Morelos,via telefonica trabajadores,1525,hombres,2017-12-31
2017,octubre a diciembre,Nayarit,via telefonica trabajadores,2208,hombres,2017-12-31
2017,octubre a diciembre,Nuevo Leon,via telefonica trabajadores,1264,hombres,2017-12-31
2017,octubre a diciembre,Oaxaca,via telefonica trabajadores,2670,hombres,2017-12-31
2017,octubre a diciembre,Puebla,via telefonica trabajadores,2055,hombres,2017-12-31
2017,octubre a diciembre,Queretaro,via telefonica trabajadores,1186,hombres,2017-12-31
2017,octubre a diciembre,Quintana Roo,via telefonica trabajadores,1888,hombres,2017-12-31
2017,octubre a diciembre,San Luis Potosi,via telefonica trabajadores,2673,hombres,2017-12-31
2017,octubre a diciembre,Sinaloa,via telefonica trabajadores,5264,hombres,2017-12-31
2017,octubre a diciembre,Sonora,via telefonica trabajadores,2284,hombres,2017-12-31
2017,octubre a diciembre,Tabasco,via telefonica trabajadores,1246,hombres,2017-12-31
2017,octubre a diciembre,Tamaulipas,via telefonica trabajadores,3934,hombres,2017-12-31
2017,octubre a diciembre,Tlaxcala,via telefonica trabajadores,1271,hombres,2017-12-31
2017,octubre a diciembre,Veracruz,via telefonica trabajadores,3516,hombres,2017-12-31
2017,octubre a diciembre,Yucatan,via telefonica trabajadores,2003,hombres,2017-12-31
2017,octubre a diciembre,Zacatecas,via telefonica trabajadores,1088,hombres,2017-12-31
2017,octubre a diciembre,Zona Norte,via telefonica trabajadores,8929,hombres,2017-12-31
2017,octubre a diciembre,Zona Oriente,via telefonica trabajadores,4828,hombres,2017-12-31
2017,octubre a diciembre,Zona Poniente,via telefonica trabajadores,6337,hombres,2017-12-31
2017,octubre a diciembre,Zona Sur,via telefonica trabajadores,10422,hombres,2017-12-31
2018,enero a marzo,Aguascalientes,via telefonica trabajadores,1786,hombres,2018-03-31
2018,enero a marzo,Baja California Norte,via telefonica trabajadores,2856,hombres,2018-03-31
2018,enero a marzo,Baja California Sur,via telefonica trabajadores,5240,hombres,2018-03-31
2018,enero a marzo,Campeche,via telefonica trabajadores,1176,hombres,2018-03-31
2018,enero a marzo,Chiapas,via telefonica trabajadores,2717,hombres,2018-03-31
2018,enero a marzo,Chihuahua,via telefonica trabajadores,2535,hombres,2018-03-31
2018,enero a marzo,Coahuila,via telefonica trabajadores,3843,hombres,2018-03-31
2018,enero a marzo,Colima,via telefonica trabajadores,907,hombres,2018-03-31
2018,enero a marzo,Durango,via telefonica trabajadores,4787,hombres,2018-03-31
2018,enero a marzo,Estado De Mexico,via telefonica trabajadores,11680,hombres,2018-03-31
2018,enero a marzo,Guanajuato,via telefonica trabajadores,5928,hombres,2018-03-31
2018,enero a marzo,Guerrero,via telefonica trabajadores,3859,hombres,2018-03-31
2018,enero a marzo,Hidalgo,via telefonica trabajadores,2324,hombres,2018-03-31
2018,enero a marzo,Jalisco,via telefonica trabajadores,2626,hombres,2018-03-31
2018,enero a marzo,Michoacan,via telefonica trabajadores,4649,hombres,2018-03-31
2018,enero a marzo,Morelos,via telefonica trabajadores,1690,hombres,2018-03-31
2018,enero a marzo,Nayarit,via telefonica trabajadores,2422,hombres,2018-03-31
2018,enero a marzo,Nuevo Leon,via telefonica trabajadores,1372,hombres,2018-03-31
2018,enero a marzo,Oaxaca,via telefonica trabajadores,3265,hombres,2018-03-31
2018,enero a marzo,Puebla,via telefonica trabajadores,2091,hombres,2018-03-31
2018,enero a marzo,Queretaro,via telefonica trabajadores,1281,hombres,2018-03-31
2018,enero a marzo,Quintana Roo,via telefonica trabajadores,1985,hombres,2018-03-31
2018,enero a marzo,San Luis Potosi,via telefonica trabajadores,2683,hombres,2018-03-31
2018,enero a marzo,Sinaloa,via telefonica trabajadores,5327,hombres,2018-03-31
2018,enero a marzo,Sonora,via telefonica trabajadores,2461,hombres,2018-03-31
2018,enero a marzo,Tabasco,via telefonica trabajadores,1297,hombres,2018-03-31
2018,enero a marzo,Tamaulipas,via telefonica trabajadores,4217,hombres,2018-03-31
2018,enero a marzo,Tlaxcala,via telefonica trabajadores,1470,hombres,2018-03-31
2018,enero a marzo,Veracruz,via telefonica trabajadores,4095,hombres,2018-03-31
2018,enero a marzo,Yucatan,via telefonica trabajadores,2094,hombres,2018-03-31
2018,enero a marzo,Zacatecas,via telefonica trabajadores,1506,hombres,2018-03-31
2018,enero a marzo,Zona Norte,via telefonica trabajadores,9988,hombres,2018-03-31
2018,enero a marzo,Zona Oriente,via telefonica trabajadores,5845,hombres,2018-03-31
2018,enero a marzo,Zona Poniente,via telefonica trabajadores,6877,hombres,2018-03-31
2018,enero a marzo,Zona Sur,via telefonica trabajadores,10203,hombres,2018-03-31
2018,abril a junio,Aguascalientes,via telefonica trabajadores,1875,hombres,2018-06-30
2018,abril a junio,Baja California Norte,via telefonica trabajadores,3095,hombres,2018-06-30
2018,abril a junio,Baja California Sur,via telefonica trabajadores,5664,hombres,2018-06-30
2018,abril a junio,Campeche,via telefonica trabajadores,1188,hombres,2018-06-30
2018,abril a junio,Chiapas,via telefonica trabajadores,3263,hombres,2018-06-30
2018,abril a junio,Chihuahua,via telefonica trabajadores,2686,hombres,2018-06-30
2018,abril a junio,Coahuila,via telefonica trabajadores,4112,hombres,2018-06-30
2018,abril a junio,Colima,via telefonica trabajadores,826,hombres,2018-06-30
2018,abril a junio,Durango,via telefonica trabajadores,4816,hombres,2018-06-30
2018,abril a junio,Estado De Mexico,via telefonica trabajadores,12459,hombres,2018-06-30
2018,abril a junio,Guanajuato,via telefonica trabajadores,6067,hombres,2018-06-30
2018,abril a junio,Guerrero,via telefonica trabajadores,3847,hombres,2018-06-30
2018,abril a junio,Hidalgo,via telefonica trabajadores,2459,hombres,2018-06-30
2018,abril a junio,Jalisco,via telefonica trabajadores,2626,hombres,2018-06-30
2018,abril a junio,Michoacan,via telefonica trabajadores,5175,hombres,2018-06-30
2018,abril a junio,Morelos,via telefonica trabajadores,2047,hombres,2018-06-30
2018,abril a junio,Nayarit,via telefonica trabajadores,2444,hombres,2018-06-30
2018,abril a junio,Nuevo Leon,via telefonica trabajadores,1489,hombres,2018-06-30
2018,abril a junio,Oaxaca,via telefonica trabajadores,3368,hombres,2018-06-30
2018,abril a junio,Puebla,via telefonica trabajadores,2137,hombres,2018-06-30
2018,abril a junio,Queretaro,via telefonica trabajadores,1557,hombres,2018-06-30
2018,abril a junio,Quintana Roo,via telefonica trabajadores,2219,hombres,2018-06-30
2018,abril a junio,San Luis Potosi,via telefonica trabajadores,2870,hombres,2018-06-30
2018,abril a junio,Sinaloa,via telefonica trabajadores,5985,hombres,2018-06-30
2018,abril a junio,Sonora,via telefonica trabajadores,2678,hombres,2018-06-30
2018,abril a junio,Tabasco,via telefonica trabajadores,1421,hombres,2018-06-30
2018,abril a junio,Tamaulipas,via telefonica trabajadores,4421,hombres,2018-06-30
2018,abril a junio,Tlaxcala,via telefonica trabajadores,1455,hombres,2018-06-30
2018,abril a junio,Veracruz,via telefonica trabajadores,4586,hombres,2018-06-30
2018,abril a junio,Yucatan,via telefonica trabajadores,2170,hombres,2018-06-30
2018,abril a junio,Zacatecas,via telefonica trabajadores,1505,hombres,2018-06-30
2018,abril a junio,Zona Norte,via telefonica trabajadores,10706,hombres,2018-06-30
2018,abril a junio,Zona Oriente,via telefonica trabajadores,6421,hombres,2018-06-30
2018,abril a junio,Zona Poniente,via telefonica trabajadores,7213,hombres,2018-06-30
2018,abril a junio,Zona Sur,via telefonica trabajadores,10796,hombres,2018-06-30
2018,julio a septiembre,Aguascalientes,via telefonica trabajadores,1765,hombres,2018-09-30
2018,julio a septiembre,Baja California Norte,via telefonica trabajadores,2950,hombres,2018-09-30
2018,julio a septiembre,Baja California Sur,via telefonica trabajadores,5406,hombres,2018-09-30
2018,julio a septiembre,Campeche,via telefonica trabajadores,1122,hombres,2018-09-30
2018,julio a septiembre,Chiapas,via telefonica trabajadores,3403,hombres,2018-09-30
2018,julio a septiembre,Chihuahua,via telefonica trabajadores,2591,hombres,2018-09-30
2018,julio a septiembre,Coahuila,via telefonica trabajadores,4013,hombres,2018-09-30
2018,julio a septiembre,Colima,via telefonica trabajadores,786,hombres,2018-09-30
2018,julio a septiembre,Durango,via telefonica trabajadores,4736,hombres,2018-09-30
2018,julio a septiembre,Estado De Mexico,via telefonica trabajadores,13421,hombres,2018-09-30
2018,julio a septiembre,Guanajuato,via telefonica trabajadores,6175,hombres,2018-09-30
2018,julio a septiembre,Guerrero,via telefonica trabajadores,3823,hombres,2018-09-30
2018,julio a septiembre,Hidalgo,via telefonica trabajadores,2350,hombres,2018-09-30
2018,julio a septiembre,Jalisco,via telefonica trabajadores,2522,hombres,2018-09-30
2018,julio a septiembre,Michoacan,via telefonica trabajadores,5282,hombres,2018-09-30
2018,julio a septiembre,Morelos,via telefonica trabajadores,2097,hombres,2018-09-30
2018,julio a septiembre,Nayarit,via telefonica trabajadores,2404,hombres,2018-09-30
2018,julio a septiembre,Nuevo Leon,via telefonica trabajadores,1477,hombres,2018-09-30
2018,julio a septiembre,Oaxaca,via telefonica trabajadores,3343,hombres,2018-09-30
2018,julio a septiembre,Puebla,via telefonica trabajadores,2111,hombres,2018-09-30
2018,julio a septiembre,Queretaro,via telefonica trabajadores,1368,hombres,2018-09-30
2018,julio a septiembre,Quintana Roo,via telefonica trabajadores,1819,hombres,2018-09-30
2018,julio a septiembre,San Luis Potosi,via telefonica trabajadores,2761,hombres,2018-09-30
2018,julio a septiembre,Sinaloa,via telefonica trabajadores,6022,hombres,2018-09-30
2018,julio a septiembre,Sonora,via telefonica trabajadores,2457,hombres,2018-09-30
2018,julio a septiembre,Tabasco,via telefonica trabajadores,1237,hombres,2018-09-30
2018,julio a septiembre,Tamaulipas,via telefonica trabajadores,4084,hombres,2018-09-30
2018,julio a septiembre,Tlaxcala,via telefonica trabajadores,1499,hombres,2018-09-30
2018,julio a septiembre,Veracruz,via telefonica trabajadores,5153,hombres,2018-09-30
2018,julio a septiembre,Yucatan,via telefonica trabajadores,2263,hombres,2018-09-30
2018,julio a septiembre,Zacatecas,via telefonica trabajadores,1424,hombres,2018-09-30
2018,julio a septiembre,Zona Norte,via telefonica trabajadores,10026,hombres,2018-09-30
2018,julio a septiembre,Zona Oriente,via telefonica trabajadores,7845,hombres,2018-09-30
2018,julio a septiembre,Zona Poniente,via telefonica trabajadores,7649,hombres,2018-09-30
2018,julio a septiembre,Zona Sur,via telefonica trabajadores,11793,hombres,2018-09-30
2018,octubre a diciembre,Aguascalientes,via telefonica trabajadores,1619,hombres,2018-12-31
2018,octubre a diciembre,Baja California Norte,via telefonica trabajadores,2498,hombres,2018-12-31
2018,octubre a diciembre,Baja California Sur,via telefonica trabajadores,4954,hombres,2018-12-31
2018,octubre a diciembre,Campeche,via telefonica trabajadores,1056,hombres,2018-12-31
2018,octubre a diciembre,Chiapas,via telefonica trabajadores,3577,hombres,2018-12-31
2018,octubre a diciembre,Chihuahua,via telefonica trabajadores,2296,hombres,2018-12-31
2018,octubre a diciembre,Coahuila,via telefonica trabajadores,4133,hombres,2018-12-31
2018,octubre a diciembre,Colima,via telefonica trabajadores,733,hombres,2018-12-31
2018,octubre a diciembre,Durango,via telefonica trabajadores,4524,hombres,2018-12-31
2018,octubre a diciembre,Estado De Mexico,via telefonica trabajadores,11564,hombres,2018-12-31
2018,octubre a diciembre,Guanajuato,via telefonica trabajadores,5757,hombres,2018-12-31
2018,octubre a diciembre,Guerrero,via telefonica trabajadores,3615,hombres,2018-12-31
2018,octubre a diciembre,Hidalgo,via telefonica trabajadores,2076,hombres,2018-12-31
2018,octubre a diciembre,Jalisco,via telefonica trabajadores,2713,hombres,2018-12-31
2018,octubre a diciembre,Michoacan,via telefonica trabajadores,5170,hombres,2018-12-31
2018,octubre a diciembre,Morelos,via telefonica trabajadores,1793,hombres,2018-12-31
2018,octubre a diciembre,Nayarit,via telefonica trabajadores,1917,hombres,2018-12-31
2018,octubre a diciembre,Nuevo Leon,via telefonica trabajadores,1478,hombres,2018-12-31
2018,octubre a diciembre,Oaxaca,via telefonica trabajadores,3151,hombres,2018-12-31
2018,octubre a diciembre,Puebla,via telefonica trabajadores,1943,hombres,2018-12-31
2018,octubre a diciembre,Queretaro,via telefonica trabajadores,1462,hombres,2018-12-31
2018,octubre a diciembre,Quintana Roo,via telefonica trabajadores,1768,hombres,2018-12-31
2018,octubre a diciembre,San Luis Potosi,via telefonica trabajadores,2343,hombres,2018-12-31
2018,octubre a diciembre,Sinaloa,via telefonica trabajadores,5508,hombres,2018-12-31
2018,octubre a diciembre,Sonora,via telefonica trabajadores,2386,hombres,2018-12-31
2018,octubre a diciembre,Tabasco,via telefonica trabajadores,1125,hombres,2018-12-31
2018,octubre a diciembre,Tamaulipas,via telefonica trabajadores,3893,hombres,2018-12-31
2018,octubre a diciembre,Tlaxcala,via telefonica trabajadores,1587,hombres,2018-12-31
2018,octubre a diciembre,Veracruz,via telefonica trabajadores,4864,hombres,2018-12-31
2018,octubre a diciembre,Yucatan,via telefonica trabajadores,1926,hombres,2018-12-31
2018,octubre a diciembre,Zacatecas,via telefonica trabajadores,1426,hombres,2018-12-31
2018,octubre a diciembre,Zona Norte,via telefonica trabajadores,8365,hombres,2018-12-31
2018,octubre a diciembre,Zona Oriente,via telefonica trabajadores,7696,hombres,2018-12-31
2018,octubre a diciembre,Zona Poniente,via telefonica trabajadores,6443,hombres,2018-12-31
2018,octubre a diciembre,Zona Sur,via telefonica trabajadores,10038,hombres,2018-12-31
2019,enero a marzo,Aguascalientes,via telefonica trabajadores,1760,hombres,2019-03-31
2019,enero a marzo,Baja California Norte,via telefonica trabajadores,2624,hombres,2019-03-31
2019,enero a marzo,Baja California Sur,via telefonica trabajadores,5295,hombres,2019-03-31
2019,enero a marzo,Campeche,via telefonica trabajadores,1199,hombres,2019-03-31
2019,enero a marzo,Chiapas,via telefonica trabajadores,4174,hombres,2019-03-31
2019,enero a marzo,Chihuahua,via telefonica trabajadores,2521,hombres,2019-03-31
2019,enero a marzo,Coahuila,via telefonica trabajadores,4490,hombres,2019-03-31
2019,enero a marzo,Colima,via telefonica trabajadores,828,hombres,2019-03-31
2019,enero a marzo,Durango,via telefonica trabajadores,5001,hombres,2019-03-31
2019,enero a marzo,Estado De Mexico,via telefonica trabajadores,11631,hombres,2019-03-31
2019,enero a marzo,Guanajuato,via telefonica trabajadores,6432,hombres,2019-03-31
2019,enero a marzo,Guerrero,via telefonica trabajadores,4125,hombres,2019-03-31
2019,enero a marzo,Hidalgo,via telefonica trabajadores,2304,hombres,2019-03-31
2019,enero a marzo,Jalisco,via telefonica trabajadores,2848,hombres,2019-03-31
